2020-01-27 14:54:58.611 [restartedMain] INFO  o.s.boot.devtools.restart.ChangeableUrls - The Class-Path manifest attribute in C:\Users\asus\.m2\repository\org\glassfish\jaxb\jaxb-runtime\2.3.2\jaxb-runtime-2.3.2.jar referenced one or more files that do not exist: file:/C:/Users/asus/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/jakarta.xml.bind-api-2.3.2.jar,file:/C:/Users/asus/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/txw2-2.3.2.jar,file:/C:/Users/asus/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/istack-commons-runtime-3.0.8.jar,file:/C:/Users/asus/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/stax-ex-1.8.1.jar,file:/C:/Users/asus/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/FastInfoset-1.2.16.jar,file:/C:/Users/asus/.m2/repository/org/glassfish/jaxb/jaxb-runtime/2.3.2/jakarta.activation-api-1.2.1.jar
2020-01-27 15:32:30.788 [restartedMain] INFO  o.s.cloud.netflix.eureka.InstanceInfoFactory - Setting initial instance status as: STARTING
2020-01-27 15:32:30.834 [restartedMain] INFO  com.netflix.discovery.DiscoveryClient - Initializing Eureka in region us-east-1
2020-01-27 15:32:31.225 [restartedMain] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using JSON encoding codec LegacyJacksonJson
2020-01-27 15:32:31.225 [restartedMain] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using JSON decoding codec LegacyJacksonJson
2020-01-27 15:32:31.353 [restartedMain] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using XML encoding codec XStreamXml
2020-01-27 15:32:31.353 [restartedMain] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using XML decoding codec XStreamXml
2020-01-27 15:32:31.611 [restartedMain] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:32:31.847 [restartedMain] INFO  com.netflix.discovery.DiscoveryClient - Disable delta property : false
2020-01-27 15:32:31.847 [restartedMain] INFO  com.netflix.discovery.DiscoveryClient - Single vip registry refresh property : null
2020-01-27 15:32:31.847 [restartedMain] INFO  com.netflix.discovery.DiscoveryClient - Force full registry fetch : false
2020-01-27 15:32:31.847 [restartedMain] INFO  com.netflix.discovery.DiscoveryClient - Application is null : false
2020-01-27 15:32:31.847 [restartedMain] INFO  com.netflix.discovery.DiscoveryClient - Registered Applications size is zero : true
2020-01-27 15:32:31.847 [restartedMain] INFO  com.netflix.discovery.DiscoveryClient - Application version is -1: true
2020-01-27 15:32:31.848 [restartedMain] INFO  com.netflix.discovery.DiscoveryClient - Getting all instance registry info from the eureka server
2020-01-27 15:32:32.045 [restartedMain] INFO  com.netflix.discovery.DiscoveryClient - The response status is 200
2020-01-27 15:32:32.048 [restartedMain] INFO  com.netflix.discovery.DiscoveryClient - Starting heartbeat executor: renew interval is: 30
2020-01-27 15:32:32.051 [restartedMain] INFO  com.netflix.discovery.InstanceInfoReplicator - InstanceInfoReplicator onDemand update allowed rate per min is 4
2020-01-27 15:32:32.055 [restartedMain] INFO  com.netflix.discovery.DiscoveryClient - Discovery Client initialized at timestamp 1580110352054 with initial instances count: 10
2020-01-27 15:32:32.063 [restartedMain] INFO  o.s.c.n.e.serviceregistry.EurekaServiceRegistry - Registering application MOBILE-WEB with eureka with status UP
2020-01-27 15:32:32.063 [restartedMain] INFO  com.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1580110352063, current=UP, previous=STARTING]
2020-01-27 15:32:32.065 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_MOBILE-WEB/linpengcheng:mobile-web:8010: registering service...
2020-01-27 15:32:32.093 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8010"]
2020-01-27 15:32:32.319 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_MOBILE-WEB/linpengcheng:mobile-web:8010 - registration status: 204
2020-01-27 15:32:32.322 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8010 (http) with context path '/mobile-web'
2020-01-27 15:32:32.323 [restartedMain] INFO  o.s.c.n.e.s.EurekaAutoServiceRegistration - Updating port to 8010
2020-01-27 15:32:32.660 [restartedMain] INFO  com.lpc.MobileWebApplication - Started MobileWebApplication in 14.219 seconds (JVM running for 16.036)
2020-01-27 15:32:32.697 [restartedMain] INFO  ACP_SDK_LOG - 从classpath: /F:/Intellij_IDEA/WeChat-Mall/Wechat-Mall-Parent/wechat-mall-web/wechat-mall-mobile-web/target/classes/ 获取属性文件acp_sdk.properties
2020-01-27 15:32:32.711 [restartedMain] INFO  ACP_SDK_LOG - 开始从属性文件中加载配置项
2020-01-27 15:32:32.725 [restartedMain] INFO  ACP_SDK_LOG - 单证书模式，使用配置文件配置的私钥签名证书，SingleCertMode:[true]
2020-01-27 15:32:32.725 [restartedMain] INFO  ACP_SDK_LOG - 配置项：私钥签名证书路径==>acpsdk.signCert.path==>E:/GoogleDowloads/acpsdk/acp_test_sign.pfx 已加载
2020-01-27 15:32:32.725 [restartedMain] INFO  ACP_SDK_LOG - 配置项：私钥签名证书密码==>acpsdk.signCert.pwd 已加载
2020-01-27 15:32:32.725 [restartedMain] INFO  ACP_SDK_LOG - 配置项：私钥签名证书类型==>acpsdk.signCert.type==>PKCS12 已加载
2020-01-27 15:32:32.725 [restartedMain] INFO  ACP_SDK_LOG - 配置项：敏感信息加密证书==>acpsdk.encryptCert.path==>E:/GoogleDowloads/acpsdk/acp_test_enc.cer 已加载
2020-01-27 15:32:32.726 [restartedMain] INFO  ACP_SDK_LOG - 配置项：验证签名证书路径(这里配置的是目录，不要指定到公钥文件)==>acpsdk.validateCert.dir==>E:/GoogleDowloads/acpsdk/ 已加载
2020-01-27 15:32:34.308 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:35:07.432 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:35:23.050 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:36:12.669 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:36:14.844 [http-nio-8010-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/mobile-web] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-01-27 15:36:14.844 [http-nio-8010-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2020-01-27 15:36:14.865 [http-nio-8010-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 21 ms
2020-01-27 15:36:46.589 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:37:17.168 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:37:31.850 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:37:34.311 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:40:00.010 [multiThread-1] INFO  com.lpc.timeSchedule.OrderSchedule - #######################OrderScdule类执行order()方法########################
2020-01-27 15:40:00.215 [multiThread-1] INFO  com.netflix.config.ChainedDynamicProperty - Flipping property: order-server.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647
2020-01-27 15:40:00.264 [multiThread-1] INFO  com.netflix.util.concurrent.ShutdownEnabledTimer - Shutdown hook installed for: NFLoadBalancer-PingTimer-order-server
2020-01-27 15:40:00.265 [multiThread-1] INFO  com.netflix.loadbalancer.BaseLoadBalancer - Client: order-server instantiated a LoadBalancer: DynamicServerListLoadBalancer:{NFLoadBalancer:name=order-server,current list of Servers=[],Load balancer stats=Zone stats: {},Server stats: []}ServerList:null
2020-01-27 15:40:00.273 [multiThread-1] INFO  c.n.loadbalancer.DynamicServerListLoadBalancer - Using serverListUpdater PollingServerListUpdater
2020-01-27 15:40:00.316 [multiThread-1] INFO  com.netflix.config.ChainedDynamicProperty - Flipping property: order-server.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647
2020-01-27 15:40:00.318 [multiThread-1] INFO  c.n.loadbalancer.DynamicServerListLoadBalancer - DynamicServerListLoadBalancer for client order-server initialized: DynamicServerListLoadBalancer:{NFLoadBalancer:name=order-server,current list of Servers=[linpengcheng:8004],Load balancer stats=Zone stats: {defaultzone=[Zone:defaultzone;	Instance count:1;	Active connections count: 0;	Circuit breaker tripped count: 0;	Active connections per server: 0.0;]
},Server stats: [[Server:linpengcheng:8004;	Zone:defaultZone;	Total Requests:0;	Successive connection failure:0;	Total blackout seconds:0;	Last connection made:Thu Jan 01 08:00:00 CST 1970;	First connection made: Thu Jan 01 08:00:00 CST 1970;	Active Connections:0;	total failure count in last (1000) msecs:0;	average resp time:0.0;	90 percentile resp time:0.0;	95 percentile resp time:0.0;	min resp time:0.0;	max resp time:0.0;	stddev resp time:0.0]
]}ServerList:org.springframework.cloud.netflix.ribbon.eureka.DomainExtractingServerList@620488a3
2020-01-27 15:40:00.401 [http-nio-8004-exec-10] INFO  com.lpc.aspect.LogAspectService - ===================请求内容====================
2020-01-27 15:40:00.401 [http-nio-8004-exec-10] INFO  com.lpc.aspect.LogAspectService - ########请求地址:http://linpengcheng:8004/order/selectAllOrders
2020-01-27 15:40:00.401 [http-nio-8004-exec-10] INFO  com.lpc.aspect.LogAspectService - ########请求方式:GET
2020-01-27 15:40:00.402 [http-nio-8004-exec-10] INFO  com.lpc.aspect.LogAspectService - ########请求类方法:List com.lpc.serviceImpl.OrderServiceImpl.selectAllOrders()
2020-01-27 15:40:00.402 [http-nio-8004-exec-10] INFO  com.lpc.aspect.LogAspectService - ########请求类方法参数:[]
2020-01-27 15:40:00.402 [http-nio-8004-exec-10] INFO  com.lpc.aspect.LogAspectService - ====================请求内容===================
2020-01-27 15:40:00.530 [http-nio-8004-exec-10] INFO  com.lpc.aspect.LogAspectService - ====================返回内容===================
2020-01-27 15:40:00.530 [http-nio-8004-exec-10] INFO  com.lpc.aspect.LogAspectService - #########Response内容:[{"amount":1999.0,"createdTime":1580047172000,"id":20200029,"status":2,"updatedTime":1580048400000,"userId":69},{"amount":1999.0,"createdTime":1580048205000,"id":20200030,"status":2,"updatedTime":1580049600000,"userId":69}]
2020-01-27 15:40:00.531 [http-nio-8004-exec-10] INFO  com.lpc.aspect.LogAspectService - ====================返回内容==================
2020-01-27 15:40:01.279 [PollingServerListUpdater-0] INFO  com.netflix.config.ChainedDynamicProperty - Flipping property: order-server.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647
2020-01-27 15:40:07.491 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:40:23.052 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:41:12.682 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:41:46.603 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:42:17.184 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:42:31.852 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:42:34.314 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:45:07.538 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:45:23.066 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:46:12.696 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:46:46.616 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:47:17.198 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:47:31.854 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:47:34.369 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:50:00.015 [multiThread-2] INFO  com.lpc.timeSchedule.OrderSchedule - #######################OrderScdule类执行order()方法########################
2020-01-27 15:50:00.044 [http-nio-8004-exec-1] INFO  com.lpc.aspect.LogAspectService - ===================请求内容====================
2020-01-27 15:50:00.044 [http-nio-8004-exec-1] INFO  com.lpc.aspect.LogAspectService - ########请求地址:http://linpengcheng:8004/order/selectAllOrders
2020-01-27 15:50:00.044 [http-nio-8004-exec-1] INFO  com.lpc.aspect.LogAspectService - ########请求方式:GET
2020-01-27 15:50:00.044 [http-nio-8004-exec-1] INFO  com.lpc.aspect.LogAspectService - ########请求类方法:List com.lpc.serviceImpl.OrderServiceImpl.selectAllOrders()
2020-01-27 15:50:00.044 [http-nio-8004-exec-1] INFO  com.lpc.aspect.LogAspectService - ########请求类方法参数:[]
2020-01-27 15:50:00.044 [http-nio-8004-exec-1] INFO  com.lpc.aspect.LogAspectService - ====================请求内容===================
2020-01-27 15:50:00.089 [http-nio-8004-exec-1] INFO  com.lpc.aspect.LogAspectService - ====================返回内容===================
2020-01-27 15:50:00.089 [http-nio-8004-exec-1] INFO  com.lpc.aspect.LogAspectService - #########Response内容:[{"amount":1999.0,"createdTime":1580047172000,"id":20200029,"status":2,"updatedTime":1580048400000,"userId":69},{"amount":1999.0,"createdTime":1580048205000,"id":20200030,"status":2,"updatedTime":1580049600000,"userId":69}]
2020-01-27 15:50:00.089 [http-nio-8004-exec-1] INFO  com.lpc.aspect.LogAspectService - ====================返回内容==================
2020-01-27 15:50:07.699 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:50:23.090 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:51:12.711 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:51:46.653 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:52:17.211 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:52:31.856 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:52:34.382 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:55:07.701 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:55:23.103 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:56:12.769 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:56:46.724 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:57:17.314 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:57:31.857 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 15:57:34.396 [AsyncResolver-bootstrap-executor-0] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2020-01-27 16:00:00.004 [multiThread-3] INFO  com.lpc.timeSchedule.OrderSchedule - #######################OrderScdule类执行order()方法########################
2020-01-27 16:00:00.014 [http-nio-8004-exec-4] INFO  com.lpc.aspect.LogAspectService - ===================请求内容====================
2020-01-27 16:00:00.014 [http-nio-8004-exec-4] INFO  com.lpc.aspect.LogAspectService - ########请求地址:http://linpengcheng:8004/order/selectAllOrders
2020-01-27 16:00:00.014 [http-nio-8004-exec-4] INFO  com.lpc.aspect.LogAspectService - ########请求方式:GET
2020-01-27 16:00:00.014 [http-nio-8004-exec-4] INFO  com.lpc.aspect.LogAspectService - ########请求类方法:List com.lpc.serviceImpl.OrderServiceImpl.selectAllOrders()
2020-01-27 16:00:00.014 [http-nio-8004-exec-4] INFO  com.lpc.aspect.LogAspectService - ########请求类方法参数:[]
2020-01-27 16:00:00.014 [http-nio-8004-exec-4] INFO  com.lpc.aspect.LogAspectService - ====================请求内容===================
